date,close,index
2011-12-22,28.200422286987305,EEM (Emerging Markets)
2011-12-23,28.310749053955078,EEM (Emerging Markets)
2011-12-27,28.038597106933594,EEM (Emerging Markets)
2011-12-28,27.567859649658203,EEM (Emerging Markets)
2011-12-29,27.88413429260254,EEM (Emerging Markets)
2011-12-30,27.906198501586914,EEM (Emerging Markets)
2012-01-03,28.75942039489746,EEM (Emerging Markets)
2012-01-04,28.597610473632812,EEM (Emerging Markets)
2012-01-05,28.472566604614258,EEM (Emerging Markets)
2012-01-06,28.112154006958008,EEM (Emerging Markets)
2012-01-09,28.40635871887207,EEM (Emerging Markets)
2012-01-10,29.024206161499023,EEM (Emerging Markets)
2012-01-11,29.046283721923828,EEM (Emerging Markets)
2012-01-12,29.163965225219727,EEM (Emerging Markets)
2012-01-13,28.899169921875,EEM (Emerging Markets)
2012-01-17,29.450820922851562,EEM (Emerging Markets)
2012-01-18,30.19371795654297,EEM (Emerging Markets)
2012-01-19,30.458515167236328,EEM (Emerging Markets)
2012-01-20,30.436443328857422,EEM (Emerging Markets)
2012-01-23,30.73065185546875,EEM (Emerging Markets)
2012-01-24,30.77478790283203,EEM (Emerging Markets)
2012-01-25,31.120498657226562,EEM (Emerging Markets)
2012-01-26,30.995431900024414,EEM (Emerging Markets)
2012-01-27,31.157276153564453,EEM (Emerging Markets)
2012-01-30,30.70859146118164,EEM (Emerging Markets)
2012-01-31,30.973386764526367,EEM (Emerging Markets)
2012-02-01,31.65743064880371,EEM (Emerging Markets)
2012-02-02,31.74570083618164,EEM (Emerging Markets)
2012-02-03,32.2752799987793,EEM (Emerging Markets)
2012-02-06,32.00312805175781,EEM (Emerging Markets)
2012-02-07,32.06932830810547,EEM (Emerging Markets)
2012-02-08,32.29734802246094,EEM (Emerging Markets)
2012-02-09,32.28263854980469,EEM (Emerging Markets)
2012-02-10,31.569169998168945,EEM (Emerging Markets)
2012-02-13,32.08403015136719,EEM (Emerging Markets)
2012-02-14,31.81924057006836,EEM (Emerging Markets)
2012-02-15,31.907512664794922,EEM (Emerging Markets)
2012-02-16,32.25321578979492,EEM (Emerging Markets)
2012-02-17,32.31206130981445,EEM (Emerging Markets)
2012-02-21,32.17965316772461,EEM (Emerging Markets)
2012-02-22,32.2385139465332,EEM (Emerging Markets)
2012-02-23,32.17965316772461,EEM (Emerging Markets)
2012-02-24,32.503299713134766,EEM (Emerging Markets)
2012-02-27,32.17965316772461,EEM (Emerging Markets)
2012-02-28,32.62833786010742,EEM (Emerging Markets)
2012-02-29,32.60627746582031,EEM (Emerging Markets)
2012-03-01,32.915184020996094,EEM (Emerging Markets)
2012-03-02,32.83428955078125,EEM (Emerging Markets)
2012-03-05,32.267921447753906,EEM (Emerging Markets)
2012-03-06,31.186681747436523,EEM (Emerging Markets)
2012-03-07,31.56181526184082,EEM (Emerging Markets)
2012-03-08,32.22379684448242,EEM (Emerging Markets)
2012-03-09,32.20907974243164,EEM (Emerging Markets)
2012-03-12,31.856033325195312,EEM (Emerging Markets)
2012-03-13,32.723960876464844,EEM (Emerging Markets)
2012-03-14,32.20907974243164,EEM (Emerging Markets)
2012-03-15,32.46652603149414,EEM (Emerging Markets)
2012-03-16,32.429744720458984,EEM (Emerging Markets)
2012-03-19,32.304691314697266,EEM (Emerging Markets)
2012-03-20,31.74570083618164,EEM (Emerging Markets)
2012-03-21,31.80453872680664,EEM (Emerging Markets)
2012-03-22,31.31907844543457,EEM (Emerging Markets)
2012-03-23,31.554452896118164,EEM (Emerging Markets)
2012-03-26,32.10611343383789,EEM (Emerging Markets)
2012-03-27,31.93692398071289,EEM (Emerging Markets)
2012-03-28,31.399993896484375,EEM (Emerging Markets)
2012-03-29,31.363224029541016,EEM (Emerging Markets)
2012-03-30,31.591232299804688,EEM (Emerging Markets)
2012-04-02,32.025203704833984,EEM (Emerging Markets)
2012-04-03,31.8413143157959,EEM (Emerging Markets)
2012-04-04,31.267601013183594,EEM (Emerging Markets)
2012-04-05,31.436769485473633,EEM (Emerging Markets)
2012-04-09,30.973386764526367,EEM (Emerging Markets)
2012-04-10,30.370235443115234,EEM (Emerging Markets)
2012-04-11,30.701229095458984,EEM (Emerging Markets)
2012-04-12,31.488250732421875,EEM (Emerging Markets)
2012-04-13,31.010162353515625,EEM (Emerging Markets)
2012-04-16,30.855703353881836,EEM (Emerging Markets)
2012-04-17,31.208749771118164,EEM (Emerging Markets)
2012-04-18,31.0616455078125,EEM (Emerging Markets)
2012-04-19,30.921899795532227,EEM (Emerging Markets)
2012-04-20,31.13520050048828,EEM (Emerging Markets)
2012-04-23,30.539419174194336,EEM (Emerging Markets)
2012-04-24,30.605615615844727,EEM (Emerging Markets)
2012-04-25,30.88511848449707,EEM (Emerging Markets)
2012-04-26,31.076356887817383,EEM (Emerging Markets)
2012-04-27,31.120498657226562,EEM (Emerging Markets)
2012-04-30,31.05429458618164,EEM (Emerging Markets)
2012-05-01,31.260242462158203,EEM (Emerging Markets)
2012-05-02,31.201404571533203,EEM (Emerging Markets)
2012-05-03,30.96602439880371,EEM (Emerging Markets)
2012-05-04,30.421737670898438,EEM (Emerging Markets)
2012-05-07,30.532052993774414,EEM (Emerging Markets)
2012-05-08,30.046607971191406,EEM (Emerging Markets)
2012-05-09,29.656768798828125,EEM (Emerging Markets)
2012-05-10,29.781818389892578,EEM (Emerging Markets)
2012-05-11,29.399337768554688,EEM (Emerging Markets)
2012-05-14,28.729997634887695,EEM (Emerging Markets)
2012-05-15,28.479923248291016,EEM (Emerging Markets)
2012-05-16,28.07537269592285,EEM (Emerging Markets)
2012-05-17,27.692895889282227,EEM (Emerging Markets)
2012-05-18,27.428102493286133,EEM (Emerging Markets)
2012-05-21,28.082725524902344,EEM (Emerging Markets)
2012-05-22,27.788524627685547,EEM (Emerging Markets)
2012-05-23,27.597274780273438,EEM (Emerging Markets)
2012-05-24,27.457523345947266,EEM (Emerging Markets)
2012-05-25,27.32512664794922,EEM (Emerging Markets)
2012-05-29,28.097436904907227,EEM (Emerging Markets)
2012-05-30,27.61198616027832,EEM (Emerging Markets)
2012-05-31,27.729671478271484,EEM (Emerging Markets)
2012-06-01,26.986783981323242,EEM (Emerging Markets)
2012-06-04,27.104463577270508,EEM (Emerging Markets)
2012-06-05,27.178030014038086,EEM (Emerging Markets)
2012-06-06,27.97239875793457,EEM (Emerging Markets)
2012-06-07,28.141563415527344,EEM (Emerging Markets)
2012-06-08,27.898855209350586,EEM (Emerging Markets)
2012-06-11,27.494300842285156,EEM (Emerging Markets)
2012-06-12,28.06801986694336,EEM (Emerging Markets)
2012-06-13,27.965045928955078,EEM (Emerging Markets)
2012-06-14,28.163646697998047,EEM (Emerging Markets)
2012-06-15,28.67852020263672,EEM (Emerging Markets)
2012-06-18,28.73736000061035,EEM (Emerging Markets)
2012-06-19,29.200742721557617,EEM (Emerging Markets)
2012-06-20,29.10512351989746,EEM (Emerging Markets)
2012-06-21,28.039234161376953,EEM (Emerging Markets)
2012-06-22,28.1285457611084,EEM (Emerging Markets)
2012-06-25,27.60751724243164,EEM (Emerging Markets)
2012-06-26,27.845701217651367,EEM (Emerging Markets)
2012-06-27,28.02434730529785,EEM (Emerging Markets)
2012-06-28,27.890365600585938,EEM (Emerging Markets)
2012-06-29,29.125959396362305,EEM (Emerging Markets)
2012-07-02,29.125959396362305,EEM (Emerging Markets)
2012-07-03,29.70654296875,EEM (Emerging Markets)
2012-07-05,29.393930435180664,EEM (Emerging Markets)
2012-07-06,28.858007431030273,EEM (Emerging Markets)
2012-07-09,28.753799438476562,EEM (Emerging Markets)
2012-07-10,28.433732986450195,EEM (Emerging Markets)
2012-07-11,28.58259391784668,EEM (Emerging Markets)
2012-07-12,28.10622215270996,EEM (Emerging Markets)
2012-07-13,28.64959716796875,EEM (Emerging Markets)
2012-07-16,28.58259391784668,EEM (Emerging Markets)
2012-07-17,28.962207794189453,EEM (Emerging Markets)
2012-07-18,28.887771606445312,EEM (Emerging Markets)
2012-07-19,29.155738830566406,EEM (Emerging Markets)
2012-07-20,28.724023818969727,EEM (Emerging Markets)
2012-07-23,27.972246170043945,EEM (Emerging Markets)
2012-07-24,27.85314178466797,EEM (Emerging Markets)
2012-07-25,27.98712730407715,EEM (Emerging Markets)
2012-07-26,28.619815826416016,EEM (Emerging Markets)
2012-07-27,29.423704147338867,EEM (Emerging Markets)
2012-07-30,29.252504348754883,EEM (Emerging Markets)
2012-07-31,29.118520736694336,EEM (Emerging Markets)
2012-08-01,29.170623779296875,EEM (Emerging Markets)
2012-08-02,28.828227996826172,EEM (Emerging Markets)
2012-08-03,29.721437454223633,EEM (Emerging Markets)
2012-08-06,29.90752410888672,EEM (Emerging Markets)
2012-08-07,29.989402770996094,EEM (Emerging Markets)
2012-08-08,30.048938751220703,EEM (Emerging Markets)
2012-08-09,30.175485610961914,EEM (Emerging Markets)
2012-08-10,30.31690788269043,EEM (Emerging Markets)
2012-08-13,30.048938751220703,EEM (Emerging Markets)
2012-08-14,30.04150390625,EEM (Emerging Markets)
2012-08-15,29.99683952331543,EEM (Emerging Markets)
2012-08-16,30.272241592407227,EEM (Emerging Markets)
2012-08-17,30.123384475708008,EEM (Emerging Markets)
2012-08-20,30.10849952697754,EEM (Emerging Markets)
2012-08-21,30.063825607299805,EEM (Emerging Markets)
2012-08-22,30.078723907470703,EEM (Emerging Markets)
2012-08-23,29.80331802368164,EEM (Emerging Markets)
2012-08-24,29.810766220092773,EEM (Emerging Markets)
2012-08-27,29.505577087402344,EEM (Emerging Markets)
2012-08-28,29.446027755737305,EEM (Emerging Markets)
2012-08-29,29.304601669311523,EEM (Emerging Markets)
2012-08-30,28.962207794189453,EEM (Emerging Markets)
2012-08-31,29.23761749267578,EEM (Emerging Markets)
2012-09-04,29.07386589050293,EEM (Emerging Markets)
2012-09-05,28.92499542236328,EEM (Emerging Markets)
2012-09-06,29.565135955810547,EEM (Emerging Markets)
2012-09-07,30.24991798400879,EEM (Emerging Markets)
2012-09-10,29.86286163330078,EEM (Emerging Markets)
2012-09-11,30.220142364501953,EEM (Emerging Markets)
2012-09-12,30.354127883911133,EEM (Emerging Markets)
2012-09-13,31.172897338867188,EEM (Emerging Markets)
2012-09-14,31.537628173828125,EEM (Emerging Markets)
2012-09-17,31.195222854614258,EEM (Emerging Markets)
2012-09-18,31.210111618041992,EEM (Emerging Markets)
2012-09-19,31.210111618041992,EEM (Emerging Markets)
2012-09-20,31.02402687072754,EEM (Emerging Markets)
2012-09-21,31.098453521728516,EEM (Emerging Markets)
2012-09-24,31.068693161010742,EEM (Emerging Markets)
2012-09-25,30.607194900512695,EEM (Emerging Markets)
2012-09-26,30.465763092041016,EEM (Emerging Markets)
2012-09-27,30.949600219726562,EEM (Emerging Markets)
2012-09-28,30.76350975036621,EEM (Emerging Markets)
2012-10-01,31.068693161010742,EEM (Emerging Markets)
2012-10-02,31.11334991455078,EEM (Emerging Markets)
2012-10-03,30.90494155883789,EEM (Emerging Markets)
2012-10-04,31.225000381469727,EEM (Emerging Markets)
2012-10-05,31.225000381469727,EEM (Emerging Markets)
2012-10-08,30.949600219726562,EEM (Emerging Markets)
2012-10-09,30.718854904174805,EEM (Emerging Markets)
2012-10-10,30.532766342163086,EEM (Emerging Markets)
2012-10-11,30.815616607666016,EEM (Emerging Markets)
2012-10-12,30.718854904174805,EEM (Emerging Markets)
2012-10-15,30.897493362426758,EEM (Emerging Markets)
2012-10-16,31.21756362915039,EEM (Emerging Markets)
2012-10-17,31.46318817138672,EEM (Emerging Markets)
2012-10-18,31.373868942260742,EEM (Emerging Markets)
2012-10-19,30.89004898071289,EEM (Emerging Markets)
2012-10-22,31.187789916992188,EEM (Emerging Markets)
2012-10-23,30.54766082763672,EEM (Emerging Markets)
2012-10-24,30.577430725097656,EEM (Emerging Markets)
2012-10-25,30.912376403808594,EEM (Emerging Markets)
2012-10-26,30.674190521240234,EEM (Emerging Markets)
2012-10-31,30.62952995300293,EEM (Emerging Markets)
2012-11-01,31.12824058532715,EEM (Emerging Markets)
2012-11-02,30.964479446411133,EEM (Emerging Markets)
2012-11-05,31.11334991455078,EEM (Emerging Markets)
2012-11-06,31.358983993530273,EEM (Emerging Markets)
2012-11-07,30.845388412475586,EEM (Emerging Markets)
2012-11-08,30.45832633972168,EEM (Emerging Markets)
2012-11-09,30.51787567138672,EEM (Emerging Markets)
2012-11-12,30.62952995300293,EEM (Emerging Markets)
2012-11-13,30.354127883911133,EEM (Emerging Markets)
2012-11-14,29.885181427001953,EEM (Emerging Markets)
2012-11-15,29.989402770996094,EEM (Emerging Markets)
2012-11-16,30.078723907470703,EEM (Emerging Markets)
2012-11-19,30.607194900512695,EEM (Emerging Markets)
2012-11-20,30.54766082763672,EEM (Emerging Markets)
2012-11-21,30.488101959228516,EEM (Emerging Markets)
2012-11-23,30.986812591552734,EEM (Emerging Markets)
2012-11-26,30.986812591552734,EEM (Emerging Markets)
2012-11-27,30.726289749145508,EEM (Emerging Markets)
2012-11-28,30.897493362426758,EEM (Emerging Markets)
2012-11-29,31.12080192565918,EEM (Emerging Markets)
2012-11-30,31.10590934753418,EEM (Emerging Markets)
2012-12-03,31.091026306152344,EEM (Emerging Markets)
2012-12-04,31.180335998535156,EEM (Emerging Markets)
2012-12-05,31.515291213989258,EEM (Emerging Markets)
2012-12-06,31.753475189208984,EEM (Emerging Markets)
2012-12-07,31.850250244140625,EEM (Emerging Markets)
2012-12-10,32.028892517089844,EEM (Emerging Markets)
2012-12-11,32.1926383972168,EEM (Emerging Markets)
2012-12-12,32.289405822753906,EEM (Emerging Markets)
2012-12-13,32.14798355102539,EEM (Emerging Markets)
2012-12-14,32.289405822753906,EEM (Emerging Markets)
2012-12-17,32.37128829956055,EEM (Emerging Markets)
2012-12-18,32.597434997558594,EEM (Emerging Markets)
2012-12-19,32.582454681396484,EEM (Emerging Markets)
2012-12-20,32.77716827392578,EEM (Emerging Markets)
2012-12-21,32.40273666381836,EEM (Emerging Markets)
2012-12-24,32.33533477783203,EEM (Emerging Markets)
2012-12-26,32.43269348144531,EEM (Emerging Markets)
2012-12-27,32.6154670715332,EEM (Emerging Markets)
2012-12-28,32.73531723022461,EEM (Emerging Markets)
2012-12-31,33.22223663330078,EEM (Emerging Markets)
2013-01-02,33.873939514160156,EEM (Emerging Markets)
2013-01-03,33.63423538208008,EEM (Emerging Markets)
2013-01-04,33.70165252685547,EEM (Emerging Markets)
2013-01-07,33.446956634521484,EEM (Emerging Markets)
2013-01-08,33.147315979003906,EEM (Emerging Markets)
2013-01-09,33.28964614868164,EEM (Emerging Markets)
2013-01-10,33.58179473876953,EEM (Emerging Markets)
2013-01-11,33.31212615966797,EEM (Emerging Markets)
2013-01-14,33.4544563293457,EEM (Emerging Markets)
2013-01-15,33.31212615966797,EEM (Emerging Markets)
2013-01-16,33.28215408325195,EEM (Emerging Markets)
2013-01-17,33.46943283081055,EEM (Emerging Markets)
2013-01-18,33.54433822631836,EEM (Emerging Markets)
2013-01-22,33.491905212402344,EEM (Emerging Markets)
2013-01-23,33.31212615966797,EEM (Emerging Markets)
2013-01-24,33.1922721862793,EEM (Emerging Markets)
2013-01-25,33.07990646362305,EEM (Emerging Markets)
2013-01-28,32.84768295288086,EEM (Emerging Markets)
2013-01-29,33.214744567871094,EEM (Emerging Markets)
2013-01-30,33.05742645263672,EEM (Emerging Markets)
2013-01-31,33.12485122680664,EEM (Emerging Markets)
2013-02-01,33.34208679199219,EEM (Emerging Markets)
2013-02-04,32.90011978149414,EEM (Emerging Markets)
2013-02-05,32.93757247924805,EEM (Emerging Markets)
2013-02-06,32.90011978149414,EEM (Emerging Markets)
2013-02-07,32.60797119140625,EEM (Emerging Markets)
2013-02-08,32.84768295288086,EEM (Emerging Markets)
2013-02-11,32.83270263671875,EEM (Emerging Markets)
2013-02-12,32.9225959777832,EEM (Emerging Markets)
2013-02-13,33.08738708496094,EEM (Emerging Markets)
2013-02-14,33.072410583496094,EEM (Emerging Markets)
2013-02-15,32.95254898071289,EEM (Emerging Markets)
2013-02-19,33.019981384277344,EEM (Emerging Markets)
2013-02-20,32.72783279418945,EEM (Emerging Markets)
2013-02-21,32.278377532958984,EEM (Emerging Markets)
2013-02-22,32.42068862915039,EEM (Emerging Markets)
2013-02-25,31.986225128173828,EEM (Emerging Markets)
2013-02-26,32.166011810302734,EEM (Emerging Markets)
2013-02-27,32.518089294433594,EEM (Emerging Markets)
2013-02-28,32.368263244628906,EEM (Emerging Markets)
2013-03-01,32.443180084228516,EEM (Emerging Markets)
2013-03-04,32.136051177978516,EEM (Emerging Markets)
2013-03-05,32.52557373046875,EEM (Emerging Markets)
2013-03-06,32.68288803100586,EEM (Emerging Markets)
2013-03-07,32.77278137207031,EEM (Emerging Markets)
2013-03-08,33.05742645263672,EEM (Emerging Markets)
2013-03-11,32.87763977050781,EEM (Emerging Markets)
2013-03-12,32.50309371948242,EEM (Emerging Markets)
2013-03-13,32.19597625732422,EEM (Emerging Markets)
2013-03-14,32.330810546875,EEM (Emerging Markets)
2013-03-15,32.03866958618164,EEM (Emerging Markets)
2013-03-18,31.679105758666992,EEM (Emerging Markets)
2013-03-19,31.454381942749023,EEM (Emerging Markets)
2013-03-20,31.634153366088867,EEM (Emerging Markets)
2013-03-21,31.31203842163086,EEM (Emerging Markets)
2013-03-22,31.431896209716797,EEM (Emerging Markets)
2013-03-25,31.401939392089844,EEM (Emerging Markets)
2013-03-26,31.851398468017578,EEM (Emerging Markets)
2013-03-27,31.97124481201172,EEM (Emerging Markets)
2013-03-28,32.03866958618164,EEM (Emerging Markets)
2013-04-01,31.694080352783203,EEM (Emerging Markets)
2013-04-02,31.709068298339844,EEM (Emerging Markets)
2013-04-03,31.334518432617188,EEM (Emerging Markets)
2013-04-04,31.2446231842041,EEM (Emerging Markets)
2013-04-05,31.169719696044922,EEM (Emerging Markets)
2013-04-08,31.222152709960938,EEM (Emerging Markets)
2013-04-09,31.529277801513672,EEM (Emerging Markets)
2013-04-10,31.828916549682617,EEM (Emerging Markets)
2013-04-11,31.858882904052734,EEM (Emerging Markets)
2013-04-12,31.371971130371094,EEM (Emerging Markets)
2013-04-15,30.60789680480957,EEM (Emerging Markets)
2013-04-16,31.237138748168945,EEM (Emerging Markets)
2013-04-17,30.742733001708984,EEM (Emerging Markets)
2013-04-18,30.742733001708984,EEM (Emerging Markets)
2013-04-19,31.19217872619629,EEM (Emerging Markets)
2013-04-22,31.342010498046875,EEM (Emerging Markets)
2013-04-23,31.491836547851562,EEM (Emerging Markets)
2013-04-24,31.679105758666992,EEM (Emerging Markets)
2013-04-25,31.96375846862793,EEM (Emerging Markets)
2013-04-26,31.64164161682129,EEM (Emerging Markets)
2013-04-29,31.97124481201172,EEM (Emerging Markets)
2013-04-30,32.42818832397461,EEM (Emerging Markets)
2013-05-01,32.076114654541016,EEM (Emerging Markets)
2013-05-02,32.330810546875,EEM (Emerging Markets)
2013-05-03,32.6004753112793,EEM (Emerging Markets)
2013-05-06,32.64543151855469,EEM (Emerging Markets)
2013-05-07,32.87763977050781,EEM (Emerging Markets)
2013-05-08,33.132347106933594,EEM (Emerging Markets)
2013-05-09,32.89263153076172,EEM (Emerging Markets)
2013-05-10,32.63794708251953,EEM (Emerging Markets)
2013-05-13,32.338294982910156,EEM (Emerging Markets)
2013-05-14,32.48811721801758,EEM (Emerging Markets)
2013-05-15,32.49561309814453,EEM (Emerging Markets)
2013-05-16,32.383243560791016,EEM (Emerging Markets)
2013-05-17,32.52557373046875,EEM (Emerging Markets)
2013-05-20,32.60797119140625,EEM (Emerging Markets)
2013-05-21,32.54055404663086,EEM (Emerging Markets)
2013-05-22,32.18098831176758,EEM (Emerging Markets)
2013-05-23,31.9412784576416,EEM (Emerging Markets)
2013-05-24,31.66411590576172,EEM (Emerging Markets)
2013-05-28,31.836402893066406,EEM (Emerging Markets)
2013-05-29,31.431896209716797,EEM (Emerging Markets)
2013-05-30,31.431896209716797,EEM (Emerging Markets)
2013-05-31,30.862590789794922,EEM (Emerging Markets)
